==========================================================
DETAILED LAGRANGEAN AUGMENTATION REPORT: (CVS DATA FORMAT)
ITER, DUAL BEST, PRIM BEST, GAP (pu), ELAPSED TIME (mseg)
8675, 389685.0993601936, 394908.54971744947, 0.013404286, 46847
8676, 389685.0993601936, 394908.54971744947, 0.013404286, 46847
8677, 389685.0993601936, 394908.54971744947, 0.013404286, 46863
8678, 389685.0993601936, 394908.54971744947, 0.013404286, 46863
8679, 389685.0993601936, 394908.54971744947, 0.013404286, 46863
8680, 389685.0993601936, 394908.54971744947, 0.013404286, 46878
8681, 389685.0993601936, 394908.54971744947, 0.013404286, 46878
8682, 389685.0993601936, 394908.54971744947, 0.013404286, 46894
8683, 389685.0993601936, 394908.54971744947, 0.013404286, 46894
8684, 389685.0993601936, 394908.54971744947, 0.013404286, 46909
8685, 389685.0993601936, 394908.54971744947, 0.013404286, 46909
8686, 389685.0993601936, 394908.54971744947, 0.013404286, 46909
8687, 389685.0993601936, 394908.54971744947, 0.013404286, 46925
8688, 389685.0993601936, 394908.54971744947, 0.013404286, 46925
8689, 389685.0993601936, 394908.54971744947, 0.013404286, 46925
8690, 389685.0993601936, 394908.54971744947, 0.013404286, 46941
8691, 389685.0993601936, 394908.54971744947, 0.013404286, 46941
8692, 389685.0993601936, 394908.54971744947, 0.013404286, 46941
8693, 389685.0993601936, 394908.54971744947, 0.013404286, 46941
8694, 389685.0993601936, 394908.54971744947, 0.013404286, 46956
8695, 389685.0993601936, 394908.54971744947, 0.013404286, 46956
8696, 389685.0993601936, 394908.54971744947, 0.013404286, 46956
8697, 389685.0993601936, 394908.54971744947, 0.013404286, 46972
8698, 389685.0993601936, 394908.54971744947, 0.013404286, 46972
8699, 389685.0993601936, 394908.54971744947, 0.013404286, 46972
8700, 389685.0993601936, 394908.54971744947, 0.013404286, 46987
8701, 389685.0993601936, 394908.54971744947, 0.013404286, 46987
8702, 389685.0993601936, 394908.54971744947, 0.013404286, 46987
8703, 389685.0993601936, 394908.54971744947, 0.013404286, 47003
8704, 389685.0993601936, 394908.54971744947, 0.013404286, 47003
8705, 389685.0993601936, 394908.54971744947, 0.013404286, 47019
8706, 389685.0993601936, 394908.54971744947, 0.013404286, 47019
8707, 389685.0993601936, 394908.54971744947, 0.013404286, 47034
8708, 389685.0993601936, 394908.54971744947, 0.013404286, 47034
8709, 389685.0993601936, 394908.54971744947, 0.013404286, 47034
8710, 389685.0993601936, 394908.54971744947, 0.013404286, 47050
8711, 389685.0993601936, 394908.54971744947, 0.013404286, 47050
8712, 389685.0993601936, 394908.54971744947, 0.013404286, 47050
8713, 389685.0993601936, 394908.54971744947, 0.013404286, 47065
8714, 389685.0993601936, 394908.54971744947, 0.013404286, 47065
8715, 389685.0993601936, 394908.54971744947, 0.013404286, 47065
8716, 389685.0993601936, 394908.54971744947, 0.013404286, 47081
8717, 389685.0993601936, 394908.54971744947, 0.013404286, 47081
8718, 389685.0993601936, 394908.54971744947, 0.013404286, 47081
8719, 389685.0993601936, 394908.54971744947, 0.013404286, 47097
8720, 389685.0993601936, 394908.54971744947, 0.013404286, 47097
8721, 389685.0993601936, 394908.54971744947, 0.013404286, 47097
8722, 389685.0993601936, 394908.54971744947, 0.013404286, 47112
8723, 389685.0993601936, 394908.54971744947, 0.013404286, 47112
8724, 389685.0993601936, 394908.54971744947, 0.013404286, 47112
8725, 389685.0993601936, 394908.54971744947, 0.013404286, 47128
8726, 389685.0993601936, 394908.54971744947, 0.013404286, 47143
8727, 389685.0993601936, 394908.54971744947, 0.013404286, 47143
8728, 389685.0993601936, 394908.54971744947, 0.013404286, 47143
8729, 389685.0993601936, 394908.54971744947, 0.013404286, 47159
8730, 389685.0993601936, 394908.54971744947, 0.013404286, 47159
8731, 389685.0993601936, 394908.54971744947, 0.013404286, 47159
8732, 389685.0993601936, 394908.54971744947, 0.013404286, 47175
8733, 389685.0993601936, 394908.54971744947, 0.013404286, 47175
8734, 389685.0993601936, 394908.54971744947, 0.013404286, 47175
8735, 389685.0993601936, 394908.54971744947, 0.013404286, 47190
8736, 389685.0993601936, 394908.54971744947, 0.013404286, 47190
8737, 389685.0993601936, 394908.54971744947, 0.013404286, 47190
8738, 389685.0993601936, 394908.54971744947, 0.013404286, 47206
8739, 389685.0993601936, 394908.54971744947, 0.013404286, 47206
8740, 389685.0993601936, 394908.54971744947, 0.013404286, 47206
8741, 389685.0993601936, 394908.54971744947, 0.013404286, 47221
8742, 389685.0993601936, 394908.54971744947, 0.013404286, 47221
8743, 389685.0993601936, 394908.54971744947, 0.013404286, 47221
8744, 389685.0993601936, 394908.54971744947, 0.013404286, 47237
8745, 389685.0993601936, 394908.54971744947, 0.013404286, 47237
8746, 389685.0993601936, 394908.54971744947, 0.013404286, 47237
8747, 389685.0993601936, 394908.54971744947, 0.013404286, 47253
8748, 389685.0993601936, 394908.54971744947, 0.013404286, 47253
8749, 389685.0993601936, 394908.54971744947, 0.013404286, 47268
8750, 389685.0993601936, 394908.54971744947, 0.013404286, 47268
8751, 389685.0993601936, 394908.54971744947, 0.013404286, 47284
8752, 389685.0993601936, 394908.54971744947, 0.013404286, 47284
8753, 389685.0993601936, 394908.54971744947, 0.013404286, 47284
8754, 389685.0993601936, 394908.54971744947, 0.013404286, 47299
8755, 389685.0993601936, 394908.54971744947, 0.013404286, 47299
8756, 389685.0993601936, 394908.54971744947, 0.013404286, 47299
8757, 389685.0993601936, 394908.54971744947, 0.013404286, 47315
8758, 389685.0993601936, 394908.54971744947, 0.013404286, 47315
8759, 389685.0993601936, 394908.54971744947, 0.013404286, 47315
8760, 389685.0993601936, 394908.54971744947, 0.013404286, 47331
8761, 389685.0993601936, 394908.54971744947, 0.013404286, 47331
8762, 389685.0993601936, 394908.54971744947, 0.013404286, 47331
8763, 389685.0993601936, 394908.54971744947, 0.013404286, 47346
8764, 389685.0993601936, 394908.54971744947, 0.013404286, 47346
8765, 389685.0993601936, 394908.54971744947, 0.013404286, 47346
8766, 389685.0993601936, 394908.54971744947, 0.013404286, 47362
8767, 389685.0993601936, 394908.54971744947, 0.013404286, 47362
8768, 389685.0993601936, 394908.54971744947, 0.013404286, 47377
8769, 389685.0993601936, 394908.54971744947, 0.013404286, 47377
8770, 389685.0993601936, 394908.54971744947, 0.013404286, 47377
8771, 389685.0993601936, 394908.54971744947, 0.013404286, 47409
8772, 389685.0993601936, 394908.54971744947, 0.013404286, 47409
8773, 389685.0993601936, 394908.54971744947, 0.013404286, 47409
8774, 389685.0993601936, 394908.54971744947, 0.013404286, 47424
8775, 389685.0993601936, 394908.54971744947, 0.013404286, 47424
8776, 389685.0993601936, 394908.54971744947, 0.013404286, 47424
8777, 389685.0993601936, 394908.54971744947, 0.013404286, 47440
8778, 389685.0993601936, 394908.54971744947, 0.013404286, 47440
8779, 389685.0993601936, 394908.54971744947, 0.013404286, 47440
8780, 389685.0993601936, 394908.54971744947, 0.013404286, 47455
8781, 389685.0993601936, 394908.54971744947, 0.013404286, 47455
8782, 389685.0993601936, 394908.54971744947, 0.013404286, 47455
8783, 389685.0993601936, 394908.54971744947, 0.013404286, 47471
8784, 389685.0993601936, 394908.54971744947, 0.013404286, 47471
8785, 389685.0993601936, 394908.54971744947, 0.013404286, 47471
8786, 389685.0993601936, 394908.54971744947, 0.013404286, 47502
8787, 389685.0993601936, 394908.54971744947, 0.013404286, 47518
8788, 389685.0993601936, 394908.54971744947, 0.013404286, 47518
8789, 389685.0993601936, 394908.54971744947, 0.013404286, 47518
8790, 389685.0993601936, 394908.54971744947, 0.013404286, 47533
8791, 389685.0993601936, 394908.54971744947, 0.013404286, 47533
8792, 389685.0993601936, 394908.54971744947, 0.013404286, 47533
8793, 389685.0993601936, 394908.54971744947, 0.013404286, 47565
8794, 389685.0993601936, 394908.54971744947, 0.013404286, 47580
8795, 389685.0993601936, 394908.54971744947, 0.013404286, 47580
8796, 389685.0993601936, 394908.54971744947, 0.013404286, 47580
8797, 389685.0993601936, 394908.54971744947, 0.013404286, 47596
8798, 389685.0993601936, 394908.54971744947, 0.013404286, 47596
8799, 389685.0993601936, 394908.54971744947, 0.013404286, 47596
8800, 389685.0993601936, 394908.54971744947, 0.013404286, 47611
8801, 389685.0993601936, 394908.54971744947, 0.013404286, 47611
8802, 389685.0993601936, 394908.54971744947, 0.013404286, 47611
8803, 389685.0993601936, 394908.54971744947, 0.013404286, 47627
8804, 389685.0993601936, 394908.54971744947, 0.013404286, 47627
8805, 389685.0993601936, 394908.54971744947, 0.013404286, 47627
8806, 389685.0993601936, 394908.54971744947, 0.013404286, 47643
8807, 389685.0993601936, 394908.54971744947, 0.013404286, 47643
8808, 389685.0993601936, 394908.54971744947, 0.013404286, 47643
8809, 389685.0993601936, 394908.54971744947, 0.013404286, 47658
8810, 389685.0993601936, 394908.54971744947, 0.013404286, 47658
8811, 389685.0993601936, 394908.54971744947, 0.013404286, 47658
8812, 389685.0993601936, 394908.54971744947, 0.013404286, 47674
8813, 389685.0993601936, 394908.54971744947, 0.013404286, 47674
8814, 389685.0993601936, 394908.54971744947, 0.013404286, 47674
8815, 389685.0993601936, 394908.54971744947, 0.013404286, 47689
8816, 389685.0993601936, 394908.54971744947, 0.013404286, 47689
8817, 389685.0993601936, 394908.54971744947, 0.013404286, 47705
8818, 389685.0993601936, 394908.54971744947, 0.013404286, 47721
8819, 389685.0993601936, 394908.54971744947, 0.013404286, 47721
8820, 389685.0993601936, 394908.54971744947, 0.013404286, 47736
8821, 389685.0993601936, 394908.54971744947, 0.013404286, 47736
8822, 389685.0993601936, 394908.54971744947, 0.013404286, 47736
8823, 389685.0993601936, 394908.54971744947, 0.013404286, 47736
8824, 389685.0993601936, 394908.54971744947, 0.013404286, 47752
8825, 389685.0993601936, 394908.54971744947, 0.013404286, 47752
8826, 389685.0993601936, 394908.54971744947, 0.013404286, 47752
8827, 389685.0993601936, 394908.54971744947, 0.013404286, 47767
8828, 389685.0993601936, 394908.54971744947, 0.013404286, 47767
8829, 389685.0993601936, 394908.54971744947, 0.013404286, 47767
8830, 389685.0993601936, 394908.54971744947, 0.013404286, 47783
8831, 389685.0993601936, 394908.54971744947, 0.013404286, 47783
8832, 389685.0993601936, 394908.54971744947, 0.013404286, 47783
8833, 389685.0993601936, 394908.54971744947, 0.013404286, 47799
8834, 389685.0993601936, 394908.54971744947, 0.013404286, 47799
8835, 389685.0993601936, 394908.54971744947, 0.013404286, 47799
8836, 389685.0993601936, 394908.54971744947, 0.013404286, 47814
8837, 389685.0993601936, 394908.54971744947, 0.013404286, 47814
8838, 389685.0993601936, 394908.54971744947, 0.013404286, 47814
8839, 389685.0993601936, 394908.54971744947, 0.013404286, 47830
8840, 389685.0993601936, 394908.54971744947, 0.013404286, 47830
8841, 389685.0993601936, 394908.54971744947, 0.013404286, 47830
8842, 389685.0993601936, 394908.54971744947, 0.013404286, 47845
8843, 389685.0993601936, 394908.54971744947, 0.013404286, 47861
8844, 389685.0993601936, 394908.54971744947, 0.013404286, 47861
8845, 389685.0993601936, 394908.54971744947, 0.013404286, 47861
8846, 389685.0993601936, 394908.54971744947, 0.013404286, 47877
8847, 389685.0993601936, 394908.54971744947, 0.013404286, 47877
8848, 389685.0993601936, 394908.54971744947, 0.013404286, 47877
8849, 389685.0993601936, 394908.54971744947, 0.013404286, 47892
8850, 389685.0993601936, 394908.54971744947, 0.013404286, 47892
8851, 389685.0993601936, 394908.54971744947, 0.013404286, 47908
8852, 389685.0993601936, 394908.54971744947, 0.013404286, 47908
8853, 389685.0993601936, 394908.54971744947, 0.013404286, 47908
8854, 389685.0993601936, 394908.54971744947, 0.013404286, 47923
8855, 389685.0993601936, 394908.54971744947, 0.013404286, 47923
8856, 389685.0993601936, 394908.54971744947, 0.013404286, 47923
8857, 389685.0993601936, 394908.54971744947, 0.013404286, 47939
8858, 389685.0993601936, 394908.54971744947, 0.013404286, 47939
8859, 389685.0993601936, 394908.54971744947, 0.013404286, 47939
8860, 389685.0993601936, 394908.54971744947, 0.013404286, 47955
8861, 389685.0993601936, 394908.54971744947, 0.013404286, 47955
8862, 389685.0993601936, 394908.54971744947, 0.013404286, 47955
8863, 389685.0993601936, 394908.54971744947, 0.013404286, 47970
8864, 389685.0993601936, 394908.54971744947, 0.013404286, 47986
8865, 389685.0993601936, 394908.54971744947, 0.013404286, 47986
8866, 389685.0993601936, 394908.54971744947, 0.013404286, 47986
8867, 389685.0993601936, 394908.54971744947, 0.013404286, 48001
8868, 389685.0993601936, 394908.54971744947, 0.013404286, 48001
8869, 389685.0993601936, 394908.54971744947, 0.013404286, 48001
8870, 389685.0993601936, 394908.54971744947, 0.013404286, 48017
8871, 389685.0993601936, 394908.54971744947, 0.013404286, 48017
8872, 389685.0993601936, 394908.54971744947, 0.013404286, 48033
8873, 389685.0993601936, 394908.54971744947, 0.013404286, 48033
8874, 389685.0993601936, 394908.54971744947, 0.013404286, 48033
8875, 389685.0993601936, 394908.54971744947, 0.013404286, 48048
8876, 389685.0993601936, 394908.54971744947, 0.013404286, 48048
8877, 389685.0993601936, 394908.54971744947, 0.013404286, 48048
8878, 389685.0993601936, 394908.54971744947, 0.013404286, 48064
8879, 389685.0993601936, 394908.54971744947, 0.013404286, 48064
8880, 389685.0993601936, 394908.54971744947, 0.013404286, 48064
8881, 389685.0993601936, 394908.54971744947, 0.013404286, 48079
8882, 389685.0993601936, 394908.54971744947, 0.013404286, 48079
8883, 389685.0993601936, 394908.54971744947, 0.013404286, 48079
8884, 389685.0993601936, 394908.54971744947, 0.013404286, 48095
8885, 389685.0993601936, 394908.54971744947, 0.013404286, 48111
8886, 389685.0993601936, 394908.54971744947, 0.013404286, 48111
8887, 389685.0993601936, 394908.54971744947, 0.013404286, 48111
8888, 389685.0993601936, 394908.54971744947, 0.013404286, 48126
8889, 389685.0993601936, 394908.54971744947, 0.013404286, 48126
8890, 389685.0993601936, 394908.54971744947, 0.013404286, 48142
8891, 389685.0993601936, 394908.54971744947, 0.013404286, 48142
8892, 389685.0993601936, 394908.54971744947, 0.013404286, 48142
8893, 389685.0993601936, 394908.54971744947, 0.013404286, 48157
8894, 389685.0993601936, 394908.54971744947, 0.013404286, 48173
8895, 389685.0993601936, 394908.54971744947, 0.013404286, 48189
8896, 389685.0993601936, 394908.54971744947, 0.013404286, 48189
8897, 389685.0993601936, 394908.54971744947, 0.013404286, 48189
8898, 389685.0993601936, 394908.54971744947, 0.013404286, 48204
8899, 389685.0993601936, 394908.54971744947, 0.013404286, 48204
8900, 389685.0993601936, 394908.54971744947, 0.013404286, 48220
8901, 389685.0993601936, 394908.54971744947, 0.013404286, 48220
8902, 389685.0993601936, 394908.54971744947, 0.013404286, 48220
8903, 389685.0993601936, 394908.54971744947, 0.013404286, 48235
8904, 389685.0993601936, 394908.54971744947, 0.013404286, 48235
8905, 389685.0993601936, 394908.54971744947, 0.013404286, 48235
8906, 389685.0993601936, 394908.54971744947, 0.013404286, 48251
8907, 389685.0993601936, 394908.54971744947, 0.013404286, 48251
8908, 389685.0993601936, 394908.54971744947, 0.013404286, 48267
8909, 389685.0993601936, 394908.54971744947, 0.013404286, 48267
8910, 389685.0993601936, 394908.54971744947, 0.013404286, 48282
8911, 389685.0993601936, 394908.54971744947, 0.013404286, 48282
8912, 389685.0993601936, 394908.54971744947, 0.013404286, 48282
8913, 389685.0993601936, 394908.54971744947, 0.013404286, 48298
8914, 389685.0993601936, 394908.54971744947, 0.013404286, 48298
8915, 389685.0993601936, 394908.54971744947, 0.013404286, 48298
8916, 389685.0993601936, 394908.54971744947, 0.013404286, 48313
8917, 389685.0993601936, 394908.54971744947, 0.013404286, 48313
8918, 389685.0993601936, 394908.54971744947, 0.013404286, 48313
8919, 389685.0993601936, 394908.54971744947, 0.013404286, 48329
8920, 389685.0993601936, 394908.54971744947, 0.013404286, 48329
8921, 389685.0993601936, 394908.54971744947, 0.013404286, 48329
8922, 389685.0993601936, 394908.54971744947, 0.013404286, 48345
8923, 389685.0993601936, 394908.54971744947, 0.013404286, 48345
8924, 389685.0993601936, 394908.54971744947, 0.013404286, 48345
8925, 389685.0993601936, 394908.54971744947, 0.013404286, 48360
8926, 389685.0993601936, 394908.54971744947, 0.013404286, 48360
8927, 389685.0993601936, 394908.54971744947, 0.013404286, 48360
8928, 389685.0993601936, 394908.54971744947, 0.013404286, 48376
8929, 389685.0993601936, 394908.54971744947, 0.013404286, 48376
8930, 389685.0993601936, 394908.54971744947, 0.013404286, 48391
8931, 389685.0993601936, 394908.54971744947, 0.013404286, 48391
8932, 389685.0993601936, 394908.54971744947, 0.013404286, 48407
8933, 389685.0993601936, 394908.54971744947, 0.013404286, 48407
8934, 389685.0993601936, 394908.54971744947, 0.013404286, 48407
8935, 389685.0993601936, 394908.54971744947, 0.013404286, 48423
8936, 389685.0993601936, 394908.54971744947, 0.013404286, 48423
8937, 389685.0993601936, 394908.54971744947, 0.013404286, 48423
8938, 389685.0993601936, 394908.54971744947, 0.013404286, 48438
8939, 389685.0993601936, 394908.54971744947, 0.013404286, 48438
8940, 389685.0993601936, 394908.54971744947, 0.013404286, 48438
8941, 389685.0993601936, 394908.54971744947, 0.013404286, 48454
8942, 389685.0993601936, 394908.54971744947, 0.013404286, 48454
8943, 389685.0993601936, 394908.54971744947, 0.013404286, 48454
8944, 389685.0993601936, 394908.54971744947, 0.013404286, 48469
8945, 389685.0993601936, 394908.54971744947, 0.013404286, 48469
8946, 389685.0993601936, 394908.54971744947, 0.013404286, 48469
8947, 389685.0993601936, 394908.54971744947, 0.013404286, 48485
8948, 389685.0993601936, 394908.54971744947, 0.013404286, 48485
8949, 389685.0993601936, 394908.54971744947, 0.013404286, 48485
8950, 389685.0993601936, 394908.54971744947, 0.013404286, 48501
8951, 389685.0993601936, 394908.54971744947, 0.013404286, 48501
8952, 389685.0993601936, 394908.54971744947, 0.013404286, 48516
8953, 389685.0993601936, 394908.54971744947, 0.013404286, 48516
8954, 389685.0993601936, 394908.54971744947, 0.013404286, 48532
8955, 389685.0993601936, 394908.54971744947, 0.013404286, 48532
8956, 389685.0993601936, 394908.54971744947, 0.013404286, 48532
8957, 389685.0993601936, 394908.54971744947, 0.013404286, 48547
8958, 389685.0993601936, 394908.54971744947, 0.013404286, 48547
8959, 389685.0993601936, 394908.54971744947, 0.013404286, 48547
8960, 389685.0993601936, 394908.54971744947, 0.013404286, 48563
8961, 389685.0993601936, 394908.54971744947, 0.013404286, 48563
8962, 389685.0993601936, 394908.54971744947, 0.013404286, 48563
8963, 389685.0993601936, 394908.54971744947, 0.013404286, 48579
8964, 389685.0993601936, 394908.54971744947, 0.013404286, 48579
8965, 389685.0993601936, 394908.54971744947, 0.013404286, 48579
8966, 389685.0993601936, 394908.54971744947, 0.013404286, 48594
8967, 389685.0993601936, 394908.54971744947, 0.013404286, 48594
8968, 389685.0993601936, 394908.54971744947, 0.013404286, 48594
8969, 389685.0993601936, 394908.54971744947, 0.013404286, 48610
8970, 389685.0993601936, 394908.54971744947, 0.013404286, 48610
8971, 389685.0993601936, 394908.54971744947, 0.013404286, 48610
8972, 389685.0993601936, 394908.54971744947, 0.013404286, 48610
8973, 389685.0993601936, 394908.54971744947, 0.013404286, 48625
8974, 389685.0993601936, 394908.54971744947, 0.013404286, 48625
8975, 389685.0993601936, 394908.54971744947, 0.013404286, 48641
8976, 389685.0993601936, 394908.54971744947, 0.013404286, 48641
8977, 389685.0993601936, 394908.54971744947, 0.013404286, 48657
8978, 389685.0993601936, 394908.54971744947, 0.013404286, 48657
8979, 389685.0993601936, 394908.54971744947, 0.013404286, 48657
8980, 389685.0993601936, 394908.54971744947, 0.013404286, 48672
8981, 389685.0993601936, 394908.54971744947, 0.013404286, 48672
8982, 389685.0993601936, 394908.54971744947, 0.013404286, 48672
8983, 389685.0993601936, 394908.54971744947, 0.013404286, 48688
8984, 389685.0993601936, 394908.54971744947, 0.013404286, 48688
8985, 389685.0993601936, 394908.54971744947, 0.013404286, 48688
8986, 389685.0993601936, 394908.54971744947, 0.013404286, 48703
8987, 389685.0993601936, 394908.54971744947, 0.013404286, 48703
8988, 389685.0993601936, 394908.54971744947, 0.013404286, 48703
8989, 389685.0993601936, 394908.54971744947, 0.013404286, 48719
8990, 389685.0993601936, 394908.54971744947, 0.013404286, 48719
8991, 389685.0993601936, 394908.54971744947, 0.013404286, 48719
8992, 389685.0993601936, 394908.54971744947, 0.013404286, 48719
8993, 389685.0993601936, 394908.54971744947, 0.013404286, 48735
8994, 389685.0993601936, 394908.54971744947, 0.013404286, 48735
8995, 389685.0993601936, 394908.54971744947, 0.013404286, 48735
8996, 389685.0993601936, 394908.54971744947, 0.013404286, 48750
8997, 389685.0993601936, 394908.54971744947, 0.013404286, 48766
8998, 389685.0993601936, 394908.54971744947, 0.013404286, 48766
8999, 389685.0993601936, 394908.54971744947, 0.013404286, 48766
9000, 389685.0993601936, 394908.54971744947, 0.013404286, 48781
9001, 389685.0993601936, 394908.54971744947, 0.013404286, 48781
9002, 389685.0993601936, 394908.54971744947, 0.013404286, 48781
9003, 389685.0993601936, 394908.54971744947, 0.013404286, 48797
9004, 389685.0993601936, 394908.54971744947, 0.013404286, 48797
9005, 389685.0993601936, 394908.54971744947, 0.013404286, 48797
9006, 389685.0993601936, 394908.54971744947, 0.013404286, 48813
9007, 389685.0993601936, 394908.54971744947, 0.013404286, 48813
9008, 389685.0993601936, 394908.54971744947, 0.013404286, 48813
9009, 389685.0993601936, 394908.54971744947, 0.013404286, 48828
9010, 389685.0993601936, 394908.54971744947, 0.013404286, 48828
9011, 389685.0993601936, 394908.54971744947, 0.013404286, 48828
9012, 389685.0993601936, 394908.54971744947, 0.013404286, 48844
9013, 389685.0993601936, 394908.54971744947, 0.013404286, 48844
9014, 389685.0993601936, 394908.54971744947, 0.013404286, 48844
9015, 389685.0993601936, 394908.54971744947, 0.013404286, 48844
9016, 389685.0993601936, 394908.54971744947, 0.013404286, 48859
9017, 389685.0993601936, 394908.54971744947, 0.013404286, 48859
9018, 389685.0993601936, 394908.54971744947, 0.013404286, 48859
9019, 389685.0993601936, 394908.54971744947, 0.013404286, 48875
9020, 389685.0993601936, 394908.54971744947, 0.013404286, 48875
9021, 389685.0993601936, 394908.54971744947, 0.013404286, 48891
9022, 389685.0993601936, 394908.54971744947, 0.013404286, 48891
9023, 389685.0993601936, 394908.54971744947, 0.013404286, 48906
9024, 389685.0993601936, 394908.54971744947, 0.013404286, 48906
9025, 389685.0993601936, 394908.54971744947, 0.013404286, 48906
9026, 389685.0993601936, 394908.54971744947, 0.013404286, 48922
9027, 389685.0993601936, 394908.54971744947, 0.013404286, 48922
9028, 389685.0993601936, 394908.54971744947, 0.013404286, 48922
9029, 389685.0993601936, 394908.54971744947, 0.013404286, 48937
9030, 389685.0993601936, 394908.54971744947, 0.013404286, 48937
9031, 389685.0993601936, 394908.54971744947, 0.013404286, 48937
9032, 389685.0993601936, 394908.54971744947, 0.013404286, 48953
9033, 389685.0993601936, 394908.54971744947, 0.013404286, 48953
9034, 389685.0993601936, 394908.54971744947, 0.013404286, 48953
9035, 389685.0993601936, 394908.54971744947, 0.013404286, 48969
9036, 389685.0993601936, 394908.54971744947, 0.013404286, 48969
9037, 389685.0993601936, 394908.54971744947, 0.013404286, 48969
9038, 389685.0993601936, 394908.54971744947, 0.013404286, 48969
9039, 389685.0993601936, 394908.54971744947, 0.013404286, 48984
9040, 389685.0993601936, 394908.54971744947, 0.013404286, 48984
9041, 389685.0993601936, 394908.54971744947, 0.013404286, 48984
9042, 389685.0993601936, 394908.54971744947, 0.013404286, 49000
9043, 389685.0993601936, 394908.54971744947, 0.013404286, 49015
9044, 389685.0993601936, 394908.54971744947, 0.013404286, 49015
9045, 389685.0993601936, 394908.54971744947, 0.013404286, 49015
9046, 389685.0993601936, 394908.54971744947, 0.013404286, 49031
9047, 389685.0993601936, 394908.54971744947, 0.013404286, 49031
9048, 389685.0993601936, 394908.54971744947, 0.013404286, 49031
9049, 389685.0993601936, 394908.54971744947, 0.013404286, 49047
9050, 389685.0993601936, 394908.54971744947, 0.013404286, 49047
9051, 389685.0993601936, 394908.54971744947, 0.013404286, 49062
9052, 389685.0993601936, 394908.54971744947, 0.013404286, 49062
9053, 389685.0993601936, 394908.54971744947, 0.013404286, 49062
9054, 389685.0993601936, 394908.54971744947, 0.013404286, 49078
9055, 389685.0993601936, 394908.54971744947, 0.013404286, 49078
9056, 389685.0993601936, 394908.54971744947, 0.013404286, 49078
9057, 389685.0993601936, 394908.54971744947, 0.013404286, 49093
9058, 389685.0993601936, 394908.54971744947, 0.013404286, 49093
9059, 389685.0993601936, 394908.54971744947, 0.013404286, 49093
9060, 389685.0993601936, 394908.54971744947, 0.013404286, 49109
9061, 389685.0993601936, 394908.54971744947, 0.013404286, 49109
9062, 389685.0993601936, 394908.54971744947, 0.013404286, 49109
9063, 389685.0993601936, 394908.54971744947, 0.013404286, 49125
9064, 389685.0993601936, 394908.54971744947, 0.013404286, 49125
9065, 389685.0993601936, 394908.54971744947, 0.013404286, 49140
9066, 389685.0993601936, 394908.54971744947, 0.013404286, 49156
9067, 389685.0993601936, 394908.54971744947, 0.013404286, 49156
9068, 389685.0993601936, 394908.54971744947, 0.013404286, 49156
9069, 389685.0993601936, 394908.54971744947, 0.013404286, 49171
9070, 389685.0993601936, 394908.54971744947, 0.013404286, 49171
9071, 389685.0993601936, 394908.54971744947, 0.013404286, 49187
9072, 389685.0993601936, 394908.54971744947, 0.013404286, 49187
9073, 389685.0993601936, 394908.54971744947, 0.013404286, 49187
9074, 389685.0993601936, 394908.54971744947, 0.013404286, 49203
9075, 389685.0993601936, 394908.54971744947, 0.013404286, 49203
9076, 389685.0993601936, 394908.54971744947, 0.013404286, 49203
9077, 389685.0993601936, 394908.54971744947, 0.013404286, 49218
9078, 389685.0993601936, 394908.54971744947, 0.013404286, 49218
9079, 389685.0993601936, 394908.54971744947, 0.013404286, 49218
9080, 389685.0993601936, 394908.54971744947, 0.013404286, 49234
9081, 389685.0993601936, 394908.54971744947, 0.013404286, 49234
9082, 389685.0993601936, 394908.54971744947, 0.013404286, 49234
9083, 389685.0993601936, 394908.54971744947, 0.013404286, 49249
9084, 389685.0993601936, 394908.54971744947, 0.013404286, 49249
9085, 389685.0993601936, 394908.54971744947, 0.013404286, 49249
9086, 389685.0993601936, 394908.54971744947, 0.013404286, 49265
9087, 389685.0993601936, 394908.54971744947, 0.013404286, 49265
9088, 389685.0993601936, 394908.54971744947, 0.013404286, 49281
9089, 389685.0993601936, 394908.54971744947, 0.013404286, 49296
9090, 389685.0993601936, 394908.54971744947, 0.013404286, 49296
9091, 389685.0993601936, 394908.54971744947, 0.013404286, 49296
9092, 389685.0993601936, 394908.54971744947, 0.013404286, 49312
9093, 389685.0993601936, 394908.54971744947, 0.013404286, 49312
9094, 389685.0993601936, 394908.54971744947, 0.013404286, 49312
9095, 389685.0993601936, 394908.54971744947, 0.013404286, 49327
9096, 389685.0993601936, 394908.54971744947, 0.013404286, 49327
9097, 389685.0993601936, 394908.54971744947, 0.013404286, 49327
9098, 389685.0993601936, 394908.54971744947, 0.013404286, 49327
9099, 389685.0993601936, 394908.54971744947, 0.013404286, 49343
9100, 389685.0993601936, 394908.54971744947, 0.013404286, 49343
9101, 389685.0993601936, 394908.54971744947, 0.013404286, 49343
9102, 389685.0993601936, 394908.54971744947, 0.013404286, 49359
9103, 389685.0993601936, 394908.54971744947, 0.013404286, 49359
9104, 389685.0993601936, 394908.54971744947, 0.013404286, 49359
9105, 389685.0993601936, 394908.54971744947, 0.013404286, 49374
9106, 389685.0993601936, 394908.54971744947, 0.013404286, 49374
9107, 389685.0993601936, 394908.54971744947, 0.013404286, 49374
9108, 389685.0993601936, 394908.54971744947, 0.013404286, 49390
